speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
-0.1645157567762216,1.0084967642095344,-0.6384474908876538,1.499504404970665,1.4097351169679353,-0.9797958971132711,0.9797958971132711,526.2654466975215
-0.1756295602627482,1.005638586595766,-0.6361371783624704,1.5154025952036403,1.4093816071080707,-0.9797958971132711,0.9797958971132711,420.1665113207083
-0.15165282352265833,1.1186707540919112,-0.5606380596821967,1.4999791935619726,1.4085150541962723,-0.9797958971132711,0.9797958971132711,374.9517056917284
-0.14760376973949282,1.1087013645835782,-0.602180953492987,1.5882675844655134,1.4082000860401203,-0.9797958971132711,0.9797958971132711,615.5824665447572
-0.1367990992834863,1.123214927698667,-0.5467705638063871,1.5552344989285722,1.4076010839380302,-0.9797958971132711,0.9797958971132711,421.5460806101303
-0.12214292698932107,1.0391438415218872,-0.5543022180369866,1.5668917761329273,1.4071662601367474,-0.9797958971132711,0.9797958971132711,499.3833698584564
-0.11972451312457993,1.0488282600984948,-0.534859452215452,1.572778031414531,1.4065599954717831,-0.9797958971132711,0.9797958971132711,402.7032560874422
-0.09595629228972408,0.9814127896903637,-0.49316464298471446,1.5544253814871185,1.4059738099272607,-0.9797958971132711,0.9797958971132711,481.61543675718366
-0.0850363002652559,0.9427527883105696,-0.509804456139004,1.4000994108402152,1.4054004587254083,-0.9797958971132711,0.9797958971132711,402.6103588559852
-0.07735418944994565,0.989266613718731,-0.5041385580371126,1.4017407863029587,1.404718893762829,-0.9797958971132711,0.9797958971132711,424.8877927985877
-0.06568416403289175,0.9466034368130266,-0.506451942125549,1.2934072621897743,1.4043192865368255,-0.9797958971132711,0.9797958971132711,595.6053091375319
-0.05626480065376944,0.774075636518709,-0.500055246166942,1.2987393914347256,1.4041186176371063,-0.9797958971132711,0.9797958971132711,661.944062308254
-0.04359660294139605,0.6090782724199055,-0.4842697588187487,1.3359967683962441,1.4035861209088007,-0.9797958971132711,0.9797958971132711,362.2734344121831
